Order_ID,Date,Order_Time,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Cost,Discount,Revenue,Profit,Payment_Method,Restaurant_Location
199,2025-09-06,19:15:00,CUSTOMER_781,Returning,Ice Cream,Desserts,5,3.89,2.69,5,18.48,5.03,Cash,Beach
200,2024-01-22,20:41:00,CUSTOMER_302,VIP,Ceviche,Seafood,1,12.22,5.28,5,11.61,6.33,Transfer,Mall
201,2024-01-21,11:24:00,CUSTOMER_172,VIP,Chicken Sandwich,Main Dishes,5,8.89,3.72,10,40.01,21.41,Transfer,Beach
202,2025-03-20,11:18:00,CUSTOMER_615,VIP,Guacamole,Appetizers,2,5.56,2.89,0,11.12,5.34,Cash,Downtown
203,2025-08-08,10:19:00,CUSTOMER_378,Returning,Chicken Tacos,Tacos,4,7.78,4.61,5,29.56,11.12,Card,Mall
204,2025-12-24,16:12:00,CUSTOMER_100,Returning,Guacamole,Appetizers,2,5.56,3.07,0,11.12,4.98,Cash,Mall
205,2025-05-23,18:41:00,CUSTOMER_513,Returning,Lemonade,Drinks,1,3.33,2.09,0,3.33,1.24,Cash,Mall
206,2024-01-13,20:18:00,CUSTOMER_355,Returning,Brownie,Desserts,4,5.0,2.31,0,20.0,10.76,Transfer,Downtown
207,2025-11-12,21:08:00,CUSTOMER_473,New,Cheese Fries,Appetizers,3,6.67,4.41,15,17.01,3.78,Card,Beach
208,2025-09-11,18:19:00,CUSTOMER_365,New,Cheese Fries,Appetizers,3,6.67,4.51,0,20.01,6.48,Cash,Beach
209,2024-10-18,20:26:00,CUSTOMER_916,VIP,Cheese Fries,Appetizers,5,6.67,4.59,0,33.35,10.4,Transfer,Mall
210,2024-10-11,21:19:00,CUSTOMER_140,Returning,Nachos,Appetizers,3,7.22,3.44,15,18.41,8.09,Cash,Downtown
211,2024-11-21,14:10:00,CUSTOMER_796,Returning,Brownie,Desserts,2,5.0,2.96,5,9.5,3.58,Transfer,Beach
212,2025-06-05,11:13:00,CUSTOMER_292,Returning,Ceviche,Seafood,4,12.22,7.93,0,48.88,17.16,Card,Mall
213,2024-12-03,13:25:00,CUSTOMER_99,Returning,Fish Tacos,Tacos,3,8.33,4.6,5,23.74,9.94,Transfer,Beach
214,2025-06-10,16:31:00,CUSTOMER_431,Returning,Chicken Sandwich,Main Dishes,5,8.89,5.98,15,37.78,7.88,Cash,Mall
215,2025-01-06,18:44:00,CUSTOMER_635,New,Lemonade,Drinks,5,3.33,2.02,20,13.32,3.22,Card,Beach
216,2024-02-01,14:35:00,CUSTOMER_966,VIP,Shrimp Cocktail,Seafood,5,12.78,6.92,5,60.7,26.1,Cash,Mall
217,2025-10-31,18:38:00,CUSTOMER_509,New,Coffee,Drinks,5,2.78,1.27,10,12.51,6.16,Transfer,Mall
218,2024-06-25,17:37:00,CUSTOMER_169,New,Shrimp Aguachile,Seafood,2,13.89,6.31,20,22.22,9.6,Transfer,Downtown
219,2025-09-19,15:24:00,CUSTOMER_550,Returning,Shrimp Aguachile,Seafood,1,13.89,6.95,20,11.11,4.16,Card,Beach
220,2024-06-14,22:18:00,CUSTOMER_46,VIP,Cheesecake,Desserts,2,6.11,2.88,0,12.22,6.46,Transfer,Downtown
221,2024-08-08,15:20:00,CUSTOMER_636,New,Mixed Tacos,Tacos,3,10.56,5.86,0,31.68,14.1,Cash,Downtown
222,2025-02-11,13:14:00,CUSTOMER_775,New,Shrimp Tacos,Tacos,3,10.0,4.17,5,28.5,15.99,Card,Mall
223,2024-06-21,14:59:00,CUSTOMER_981,New,Flan,Desserts,1,4.44,2.97,0,4.44,1.47,Transfer,Beach
224,2024-03-02,10:38:00,CUSTOMER_276,Returning,Guacamole,Appetizers,1,5.56,3.04,20,4.45,1.41,Transfer,Downtown
225,2025-07-07,16:37:00,CUSTOMER_799,New,Pasta Alfredo,Main Dishes,2,12.22,7.48,5,23.22,8.26,Card,Downtown
226,2024-05-01,11:42:00,CUSTOMER_610,New,Nachos,Appetizers,3,7.22,4.75,20,17.33,3.08,Transfer,Mall
227,2025-06-15,17:54:00,CUSTOMER_429,VIP,Chicken Tacos,Tacos,3,7.78,3.61,10,21.01,10.18,Transfer,Mall
228,2024-05-19,20:53:00,CUSTOMER_521,Returning,Cheese Fries,Appetizers,4,6.67,3.19,20,21.34,8.58,Cash,Downtown
229,2025-05-19,18:03:00,CUSTOMER_748,New,Hamburger,Main Dishes,1,9.44,5.53,15,8.02,2.49,Cash,Beach
230,2024-01-18,19:03:00,CUSTOMER_890,New,Ceviche,Seafood,2,12.22,8.28,15,20.77,4.21,Card,Mall
231,2024-04-13,22:48:00,CUSTOMER_588,Returning,Steak Tacos,Tacos,2,8.89,5.61,20,14.22,3.0,Cash,Downtown
232,2025-11-22,16:49:00,CUSTOMER_345,Returning,Cheesecake,Desserts,3,6.11,4.04,10,16.5,4.38,Cash,Beach
233,2024-04-17,14:42:00,CUSTOMER_649,Returning,Guacamole,Appetizers,4,5.56,3.74,5,21.13,6.17,Transfer,Downtown
234,2024-04-30,15:00:00,CUSTOMER_633,New,Soda,Drinks,1,2.5,1.48,10,2.25,0.77,Card,Beach
235,2025-09-14,18:53:00,CUSTOMER_95,VIP,Shrimp Cocktail,Seafood,3,12.78,6.3,5,36.42,17.52,Card,Downtown
236,2025-07-08,12:50:00,CUSTOMER_313,Returning,Orange Juice,Drinks,5,3.89,2.29,10,17.5,6.05,Cash,Downtown
237,2025-08-21,12:13:00,CUSTOMER_400,Returning,Orange Juice,Drinks,1,3.89,2.28,15,3.31,1.03,Cash,Beach
238,2024-11-24,10:35:00,CUSTOMER_443,New,Grilled Fish Fillet,Seafood,4,13.33,5.68,5,50.65,27.93,Cash,Beach
239,2024-07-01,16:39:00,CUSTOMER_288,VIP,Steak Tacos,Tacos,2,8.89,4.5,20,14.22,5.22,Cash,Downtown
240,2025-02-13,10:01:00,CUSTOMER_895,Returning,Guacamole,Appetizers,3,5.56,3.39,10,15.01,4.84,Transfer,Downtown
241,2025-10-10,13:32:00,CUSTOMER_870,Returning,Garlic Shrimp,Seafood,2,15.56,9.46,0,31.12,12.2,Transfer,Beach
242,2024-11-20,10:35:00,CUSTOMER_435,New,Steak Tacos,Tacos,1,8.89,4.36,10,8.0,3.64,Transfer,Beach
243,2024-08-25,18:35:00,CUSTOMER_801,VIP,Shrimp Tacos,Tacos,4,10.0,6.15,5,38.0,13.4,Cash,Beach
244,2024-07-27,10:11:00,CUSTOMER_592,VIP,Steak Tacos,Tacos,1,8.89,5.36,20,7.11,1.75,Cash,Downtown
245,2024-08-24,14:28:00,CUSTOMER_726,New,Cheesecake,Desserts,2,6.11,2.93,15,10.39,4.53,Card,Downtown
246,2024-06-17,21:56:00,CUSTOMER_883,Returning,Coffee,Drinks,1,2.78,1.93,5,2.64,0.71,Card,Mall
247,2025-12-30,15:49:00,CUSTOMER_185,VIP,Iced Tea,Drinks,2,3.06,1.66,20,4.9,1.58,Transfer,Beach
248,2025-12-03,18:39:00,CUSTOMER_569,VIP,Mixed Tacos,Tacos,1,10.56,4.64,0,10.56,5.92,Transfer,Beach
249,2025-08-31,11:50:00,CUSTOMER_898,Returning,Guacamole,Appetizers,4,5.56,2.33,10,20.02,10.7,Transfer,Mall
250,2025-08-06,21:19:00,CUSTOMER_144,New,Nachos,Appetizers,3,7.22,3.53,0,21.66,11.07,Cash,Downtown
251,2024-09-14,16:33:00,CUSTOMER_753,New,Orange Juice,Drinks,5,3.89,2.39,10,17.5,5.55,Transfer,Beach
252,2024-07-20,17:44:00,CUSTOMER_996,New,Flan,Desserts,3,4.44,2.9,5,12.65,3.95,Card,Beach
253,2025-11-17,22:08:00,CUSTOMER_39,New,Chicken Sandwich,Main Dishes,3,8.89,5.52,10,24.0,7.44,Cash,Mall
254,2025-04-18,13:10:00,CUSTOMER_370,New,Iced Tea,Drinks,2,3.06,1.47,15,5.2,2.26,Transfer,Beach
255,2025-01-18,22:46:00,CUSTOMER_62,New,Fish Tacos,Tacos,3,8.33,4.6,15,21.24,7.44,Transfer,Mall
256,2024-01-26,10:27:00,CUSTOMER_721,Returning,Flan,Desserts,4,4.44,3.02,10,15.98,3.9,Transfer,Mall
257,2024-07-08,18:11:00,CUSTOMER_600,VIP,Guacamole,Appetizers,5,5.56,3.89,10,25.02,5.57,Transfer,Downtown
258,2025-04-03,10:53:00,CUSTOMER_153,New,Chicken Tacos,Tacos,1,7.78,4.82,0,7.78,2.96,Card,Mall
259,2024-11-08,10:49:00,CUSTOMER_224,New,Hamburger,Main Dishes,5,9.44,5.09,15,40.12,14.67,Card,Mall
260,2024-07-15,15:13:00,CUSTOMER_659,New,Fish Soup,Seafood,3,10.0,6.67,10,27.0,6.99,Transfer,Mall
261,2024-03-21,22:03:00,CUSTOMER_965,New,Cheese Fries,Appetizers,5,6.67,4.21,0,33.35,12.3,Transfer,Beach
262,2025-01-18,11:08:00,CUSTOMER_903,New,Iced Tea,Drinks,1,3.06,1.6,15,2.6,1.0,Cash,Downtown
263,2024-08-15,13:22:00,CUSTOMER_184,Returning,Cheese Fries,Appetizers,5,6.67,3.58,20,26.68,8.78,Cash,Downtown
264,2025-08-04,13:26:00,CUSTOMER_705,VIP,Onion Rings,Appetizers,5,5.0,2.36,20,20.0,8.2,Card,Beach
265,2025-10-04,14:13:00,CUSTOMER_770,VIP,Flan,Desserts,1,4.44,2.44,10,4.0,1.56,Transfer,Downtown
266,2024-12-16,14:18:00,CUSTOMER_47,Returning,Flan,Desserts,5,4.44,3.04,5,21.09,5.89,Transfer,Downtown
267,2024-05-02,20:03:00,CUSTOMER_520,VIP,Iced Tea,Drinks,5,3.06,1.89,0,15.3,5.85,Transfer,Beach
268,2024-02-14,15:51:00,CUSTOMER_677,Returning,Hamburger,Main Dishes,2,9.44,4.72,10,16.99,7.55,Card,Downtown
269,2024-01-01,13:38:00,CUSTOMER_890,VIP,Fish Tacos,Tacos,1,8.33,4.23,5,7.91,3.68,Card,Beach
270,2025-04-26,20:10:00,CUSTOMER_39,New,Cheese Fries,Appetizers,1,6.67,2.9,15,5.67,2.77,Transfer,Downtown
271,2024-07-12,18:19:00,CUSTOMER_185,New,Shrimp Cocktail,Seafood,4,12.78,6.3,15,43.45,18.25,Transfer,Downtown
272,2025-09-02,18:49:00,CUSTOMER_473,New,Orange Juice,Drinks,5,3.89,1.82,20,15.56,6.46,Transfer,Mall
273,2024-04-08,15:40:00,CUSTOMER_541,VIP,Ice Cream,Desserts,1,3.89,2.02,0,3.89,1.87,Cash,Downtown
274,2024-11-15,16:13:00,CUSTOMER_501,Returning,Brownie,Desserts,5,5.0,2.18,10,22.5,11.6,Cash,Beach
275,2025-01-01,12:43:00,CUSTOMER_53,VIP,Cheesecake,Desserts,3,6.11,3.9,20,14.66,2.96,Card,Downtown
276,2025-02-24,15:49:00,CUSTOMER_448,Returning,Grilled Chicken,Main Dishes,1,11.67,5.45,20,9.34,3.89,Cash,Downtown
277,2025-08-27,18:31:00,CUSTOMER_289,Returning,Shrimp Aguachile,Seafood,4,13.89,5.66,0,55.56,32.92,Cash,Downtown
278,2024-05-27,13:46:00,CUSTOMER_747,VIP,Ceviche,Seafood,2,12.22,6.2,20,19.55,7.15,Card,Mall
279,2024-08-16,14:49:00,CUSTOMER_560,VIP,Hamburger,Main Dishes,5,9.44,5.68,20,37.76,9.36,Cash,Downtown
280,2025-05-25,13:19:00,CUSTOMER_589,VIP,Brownie,Desserts,4,5.0,2.45,15,17.0,7.2,Cash,Mall
281,2025-11-17,17:30:00,CUSTOMER_739,New,Brownie,Desserts,2,5.0,3.08,15,8.5,2.34,Cash,Downtown
282,2025-08-28,12:20:00,CUSTOMER_91,VIP,Chicken Tacos,Tacos,4,7.78,5.36,5,29.56,8.12,Card,Beach
283,2025-04-27,14:22:00,CUSTOMER_881,VIP,Brownie,Desserts,3,5.0,2.28,10,13.5,6.66,Cash,Beach
284,2025-11-26,22:53:00,CUSTOMER_528,Returning,Grilled Fish Fillet,Seafood,5,13.33,8.59,5,63.32,20.37,Card,Mall
285,2024-01-25,14:23:00,CUSTOMER_359,Returning,Coffee,Drinks,2,2.78,1.42,15,4.73,1.89,Transfer,Downtown
286,2024-02-02,14:39:00,CUSTOMER_670,New,Chicken Sandwich,Main Dishes,5,8.89,6.14,10,40.01,9.31,Card,Downtown
287,2024-05-11,16:09:00,CUSTOMER_687,VIP,Shrimp Aguachile,Seafood,5,13.89,9.67,5,65.98,17.63,Cash,Mall
288,2025-03-12,13:31:00,CUSTOMER_916,VIP,Ceviche,Seafood,1,12.22,5.99,0,12.22,6.23,Cash,Mall
289,2024-02-25,13:06:00,CUSTOMER_281,VIP,Orange Juice,Drinks,5,3.89,2.5,15,16.53,4.03,Transfer,Downtown
290,2024-07-11,20:56:00,CUSTOMER_757,VIP,Shrimp Tacos,Tacos,5,10.0,6.56,10,45.0,12.2,Card,Mall
291,2024-02-19,22:38:00,CUSTOMER_906,New,Garlic Shrimp,Seafood,2,15.56,8.1,10,28.01,11.81,Transfer,Mall
292,2025-05-31,22:24:00,CUSTOMER_900,New,Steak Plate,Main Dishes,1,17.78,10.62,20,14.22,3.6,Card,Mall
293,2024-03-03,19:24:00,CUSTOMER_599,New,Shrimp Cocktail,Seafood,5,12.78,6.49,10,57.51,25.06,Card,Downtown
294,2025-05-17,10:49:00,CUSTOMER_384,VIP,Cheese Fries,Appetizers,4,6.67,3.24,20,21.34,8.38,Transfer,Mall
295,2024-03-30,18:06:00,CUSTOMER_775,VIP,Cheesecake,Desserts,5,6.11,3.09,15,25.97,10.52,Transfer,Mall
296,2025-04-26,11:07:00,CUSTOMER_810,New,Chicken Tacos,Tacos,1,7.78,5.23,10,7.0,1.77,Transfer,Beach
297,2024-02-04,15:00:00,CUSTOMER_27,New,Brownie,Desserts,3,5.0,2.69,15,12.75,4.68,Transfer,Beach
298,2025-01-17,16:46:00,CUSTOMER_972,New,Coffee,Drinks,1,2.78,1.88,15,2.36,0.48,Card,Mall
299,2025-01-04,18:51:00,CUSTOMER_390,Returning,Garlic Shrimp,Seafood,2,15.56,6.89,5,29.56,15.78,Cash,Downtown
300,2024-05-11,19:59:00,CUSTOMER_644,New,Shrimp Aguachile,Seafood,1,13.89,6.79,10,12.5,5.71,Cash,Beach
301,2024-12-07,20:06:00,CUSTOMER_390,Returning,Fish Tacos,Tacos,2,8.33,3.35,5,15.83,9.13,Card,Mall
302,2024-09-23,19:54:00,CUSTOMER_396,VIP,Fish Tacos,Tacos,4,8.33,5.26,15,28.32,7.28,Cash,Beach
303,2024-02-08,16:53:00,CUSTOMER_854,VIP,Shrimp Cocktail,Seafood,3,12.78,8.13,10,34.51,10.12,Card,Downtown
304,2025-03-26,20:42:00,CUSTOMER_148,Returning,Cheesecake,Desserts,2,6.11,3.11,5,11.61,5.39,Cash,Mall
305,2024-01-13,17:42:00,CUSTOMER_908,Returning,Ice Cream,Desserts,3,3.89,2.3,5,11.09,4.19,Card,Downtown
306,2025-05-22,18:17:00,CUSTOMER_943,VIP,Grilled Fish Fillet,Seafood,4,13.33,7.16,0,53.32,24.68,Cash,Mall
307,2025-07-03,16:25:00,CUSTOMER_14,VIP,Shrimp Aguachile,Seafood,4,13.89,5.75,20,44.45,21.45,Transfer,Beach
308,2025-03-10,22:33:00,CUSTOMER_921,VIP,Pasta Alfredo,Main Dishes,2,12.22,7.37,0,24.44,9.7,Cash,Mall
309,2025-08-19,12:45:00,CUSTOMER_583,VIP,Shrimp Tacos,Tacos,5,10.0,6.52,0,50.0,17.4,Transfer,Downtown
310,2025-09-14,13:17:00,CUSTOMER_9,New,Fish Tacos,Tacos,4,8.33,5.69,0,33.32,10.56,Cash,Mall
311,2025-08-03,17:13:00,CUSTOMER_950,Returning,Shrimp Cocktail,Seafood,5,12.78,7.47,15,54.31,16.96,Transfer,Mall
312,2024-11-21,15:05:00,CUSTOMER_142,New,Cheese Fries,Appetizers,1,6.67,3.68,10,6.0,2.32,Transfer,Beach
313,2024-04-22,21:55:00,CUSTOMER_966,New,Grilled Fish Fillet,Seafood,4,13.33,5.81,20,42.66,19.42,Cash,Downtown
314,2024-04-21,22:28:00,CUSTOMER_413,VIP,Steak Plate,Main Dishes,1,17.78,12.27,10,16.0,3.73,Card,Downtown
315,2024-01-18,16:55:00,CUSTOMER_636,VIP,Orange Juice,Drinks,2,3.89,1.93,0,7.78,3.92,Transfer,Downtown
316,2025-06-24,18:06:00,CUSTOMER_229,New,Orange Juice,Drinks,1,3.89,2.39,20,3.11,0.72,Transfer,Beach
317,2024-03-30,21:53:00,CUSTOMER_786,Returning,Brownie,Desserts,1,5.0,2.39,20,4.0,1.61,Cash,Mall
318,2025-12-08,18:43:00,CUSTOMER_782,Returning,Pasta Alfredo,Main Dishes,1,12.22,8.26,5,11.61,3.35,Transfer,Downtown
319,2025-04-16,14:39:00,CUSTOMER_389,New,Grilled Fish Fillet,Seafood,1,13.33,7.99,10,12.0,4.01,Card,Beach
320,2025-12-02,22:12:00,CUSTOMER_298,New,Chicken Tacos,Tacos,3,7.78,5.05,15,19.84,4.69,Card,Mall
321,2024-08-24,19:04:00,CUSTOMER_381,New,Cheesecake,Desserts,4,6.11,4.01,20,19.55,3.51,Transfer,Mall
322,2024-02-16,21:33:00,CUSTOMER_908,New,Shrimp Tacos,Tacos,2,10.0,5.67,5,19.0,7.66,Cash,Mall
323,2024-04-02,20:01:00,CUSTOMER_409,New,Chicken Sandwich,Main Dishes,2,8.89,5.76,20,14.22,2.7,Card,Beach
324,2025-08-31,11:10:00,CUSTOMER_256,New,Guacamole,Appetizers,4,5.56,2.68,10,20.02,9.3,Transfer,Beach
325,2024-06-28,18:58:00,CUSTOMER_416,New,Shrimp Aguachile,Seafood,2,13.89,9.19,0,27.78,9.4,Cash,Downtown
326,2024-08-04,12:26:00,CUSTOMER_770,Returning,Nachos,Appetizers,3,7.22,4.7,20,17.33,3.23,Cash,Mall
327,2025-09-03,17:44:00,CUSTOMER_702,VIP,Chicken Sandwich,Main Dishes,1,8.89,3.75,5,8.45,4.7,Transfer,Downtown
328,2025-09-03,21:24:00,CUSTOMER_305,New,Cheesecake,Desserts,4,6.11,2.45,15,20.77,10.97,Cash,Downtown
329,2024-01-06,16:25:00,CUSTOMER_191,New,Iced Tea,Drinks,1,3.06,1.8,15,2.6,0.8,Transfer,Beach
330,2024-08-05,16:34:00,CUSTOMER_835,Returning,Nachos,Appetizers,2,7.22,4.29,15,12.27,3.69,Transfer,Beach
331,2024-11-19,18:30:00,CUSTOMER_979,New,Orange Juice,Drinks,4,3.89,2.18,0,15.56,6.84,Transfer,Downtown
332,2025-06-05,11:11:00,CUSTOMER_136,New,Lemonade,Drinks,5,3.33,1.69,0,16.65,8.2,Transfer,Mall
333,2024-08-30,18:46:00,CUSTOMER_136,VIP,Shrimp Tacos,Tacos,2,10.0,5.42,5,19.0,8.16,Card,Beach
334,2024-04-07,15:08:00,CUSTOMER_12,VIP,Onion Rings,Appetizers,1,5.0,3.41,5,4.75,1.34,Transfer,Downtown
335,2024-07-16,19:18:00,CUSTOMER_879,Returning,Grilled Fish Fillet,Seafood,3,13.33,8.29,5,37.99,13.12,Cash,Beach
336,2025-01-29,21:28:00,CUSTOMER_145,Returning,Grilled Fish Fillet,Seafood,2,13.33,5.46,5,25.33,14.41,Card,Beach
337,2024-10-09,19:43:00,CUSTOMER_690,Returning,Garlic Shrimp,Seafood,2,15.56,6.96,15,26.45,12.53,Transfer,Mall
338,2025-12-04,14:42:00,CUSTOMER_512,New,Onion Rings,Appetizers,3,5.0,2.27,5,14.25,7.44,Cash,Beach
339,2025-10-10,18:53:00,CUSTOMER_51,VIP,Fish Soup,Seafood,3,10.0,5.78,0,30.0,12.66,Cash,Beach
340,2025-09-27,17:12:00,CUSTOMER_569,Returning,Shrimp Aguachile,Seafood,2,13.89,9.42,5,26.39,7.55,Card,Mall
341,2024-04-16,18:43:00,CUSTOMER_518,Returning,Cheese Fries,Appetizers,1,6.67,4.14,5,6.34,2.2,Transfer,Mall
342,2025-07-27,17:58:00,CUSTOMER_393,Returning,Shrimp Tacos,Tacos,4,10.0,5.02,5,38.0,17.92,Transfer,Downtown
343,2025-01-28,15:53:00,CUSTOMER_686,New,Ceviche,Seafood,4,12.22,6.48,0,48.88,22.96,Card,Downtown
344,2024-08-14,20:54:00,CUSTOMER_260,VIP,Fish Tacos,Tacos,2,8.33,5.48,0,16.66,5.7,Card,Downtown
345,2025-07-23,18:59:00,CUSTOMER_611,New,Fish Soup,Seafood,3,10.0,5.35,10,27.0,10.95,Transfer,Downtown
346,2024-11-18,16:37:00,CUSTOMER_332,New,Coffee,Drinks,3,2.78,1.38,15,7.09,2.95,Cash,Mall
347,2024-05-26,21:56:00,CUSTOMER_843,New,Fish Tacos,Tacos,5,8.33,5.05,5,39.57,14.32,Transfer,Downtown
348,2025-03-29,21:01:00,CUSTOMER_106,New,Steak Tacos,Tacos,1,8.89,3.62,15,7.56,3.94,Cash,Mall
349,2024-04-13,17:23:00,CUSTOMER_414,Returning,Lemonade,Drinks,3,3.33,1.98,0,9.99,4.05,Transfer,Beach
350,2024-08-25,16:31:00,CUSTOMER_880,New,Chicken Tacos,Tacos,4,7.78,5.37,10,28.01,6.53,Card,Mall
351,2024-12-17,11:06:00,CUSTOMER_226,VIP,Pasta Alfredo,Main Dishes,3,12.22,6.35,15,31.16,12.11,Transfer,Mall
352,2024-03-09,18:29:00,CUSTOMER_478,Returning,Soda,Drinks,5,2.5,1.5,10,11.25,3.75,Cash,Beach
353,2025-10-23,15:37:00,CUSTOMER_957,Returning,Mixed Tacos,Tacos,2,10.56,7.15,20,16.9,2.6,Cash,Mall
354,2025-09-28,19:55:00,CUSTOMER_901,Returning,Fish Tacos,Tacos,2,8.33,4.39,10,14.99,6.21,Transfer,Beach
355,2025-10-02,12:57:00,CUSTOMER_717,New,Steak Tacos,Tacos,1,8.89,4.81,20,7.11,2.3,Transfer,Mall
356,2024-02-20,20:00:00,CUSTOMER_150,New,Cheese Fries,Appetizers,4,6.67,3.89,5,25.35,9.79,Cash,Downtown
357,2024-04-21,16:20:00,CUSTOMER_902,Returning,Guacamole,Appetizers,5,5.56,3.86,20,22.24,2.94,Cash,Downtown
358,2025-07-14,17:07:00,CUSTOMER_745,Returning,Shrimp Cocktail,Seafood,4,12.78,7.8,15,43.45,12.25,Cash,Mall
359,2025-04-02,20:14:00,CUSTOMER_912,VIP,Fish Tacos,Tacos,3,8.33,5.06,15,21.24,6.06,Card,Mall
360,2025-06-25,11:14:00,CUSTOMER_357,New,Lemonade,Drinks,4,3.33,2.22,15,11.32,2.44,Transfer,Downtown
361,2025-09-07,11:34:00,CUSTOMER_521,VIP,Steak Plate,Main Dishes,5,17.78,8.57,0,88.9,46.05,Cash,Downtown
362,2024-04-02,11:18:00,CUSTOMER_66,VIP,Shrimp Cocktail,Seafood,4,12.78,5.82,0,51.12,27.84,Cash,Beach
363,2025-02-12,16:13:00,CUSTOMER_403,New,Coffee,Drinks,3,2.78,1.27,0,8.34,4.53,Cash,Beach
364,2025-01-08,10:05:00,CUSTOMER_42,New,Grilled Chicken,Main Dishes,4,11.67,6.21,10,42.01,17.17,Transfer,Beach
365,2024-04-08,14:27:00,CUSTOMER_597,Returning,Garlic Shrimp,Seafood,1,15.56,7.33,20,12.45,5.12,Transfer,Mall
366,2025-08-31,21:48:00,CUSTOMER_667,New,Shrimp Aguachile,Seafood,3,13.89,7.89,15,35.42,11.75,Cash,Downtown
367,2024-10-15,11:03:00,CUSTOMER_928,Returning,Lemonade,Drinks,1,3.33,2.33,15,2.83,0.5,Transfer,Mall
368,2024-06-25,22:12:00,CUSTOMER_673,VIP,Iced Tea,Drinks,5,3.06,1.49,20,12.24,4.79,Cash,Beach
369,2025-10-14,16:08:00,CUSTOMER_635,VIP,Brownie,Desserts,5,5.0,2.11,10,22.5,11.95,Card,Beach
370,2024-09-11,19:01:00,CUSTOMER_159,New,Cheese Fries,Appetizers,5,6.67,3.98,20,26.68,6.78,Transfer,Mall
371,2025-09-16,18:14:00,CUSTOMER_854,Returning,Ice Cream,Desserts,1,3.89,2.16,10,3.5,1.34,Transfer,Mall
372,2025-05-28,10:13:00,CUSTOMER_8,Returning,Ceviche,Seafood,2,12.22,5.53,20,19.55,8.49,Card,Downtown
373,2025-12-14,15:12:00,CUSTOMER_636,Returning,Ceviche,Seafood,1,12.22,7.53,20,9.78,2.25,Card,Downtown
374,2025-12-27,12:23:00,CUSTOMER_397,VIP,Ceviche,Seafood,2,12.22,4.95,5,23.22,13.32,Cash,Downtown
375,2024-12-17,10:30:00,CUSTOMER_78,Returning,Grilled Chicken,Main Dishes,3,11.67,7.98,20,28.01,4.07,Transfer,Beach
376,2025-05-03,22:17:00,CUSTOMER_527,New,Brownie,Desserts,3,5.0,2.93,10,13.5,4.71,Transfer,Beach
377,2024-08-06,21:04:00,CUSTOMER_160,VIP,Hamburger,Main Dishes,1,9.44,5.54,5,8.97,3.43,Card,Beach
378,2024-09-21,18:55:00,CUSTOMER_613,New,Hamburger,Main Dishes,3,9.44,5.3,15,24.07,8.17,Card,Beach
379,2024-01-01,22:12:00,CUSTOMER_703,Returning,Coffee,Drinks,5,2.78,1.49,15,11.81,4.36,Card,Beach
380,2024-08-24,14:00:00,CUSTOMER_208,Returning,Ceviche,Seafood,2,12.22,7.98,0,24.44,8.48,Card,Downtown
381,2025-11-01,17:17:00,CUSTOMER_819,Returning,Shrimp Cocktail,Seafood,3,12.78,8.06,10,34.51,10.33,Card,Beach
382,2024-08-22,21:49:00,CUSTOMER_139,Returning,Steak Plate,Main Dishes,5,17.78,8.53,0,88.9,46.25,Card,Downtown
383,2025-11-28,14:13:00,CUSTOMER_753,Returning,Coffee,Drinks,4,2.78,1.61,15,9.45,3.01,Cash,Downtown
384,2025-02-18,17:40:00,CUSTOMER_51,New,Garlic Shrimp,Seafood,5,15.56,6.59,5,73.91,40.96,Cash,Beach
385,2024-03-12,17:57:00,CUSTOMER_298,New,Shrimp Tacos,Tacos,2,10.0,6.11,20,16.0,3.78,Card,Downtown
386,2024-09-08,10:36:00,CUSTOMER_192,VIP,Shrimp Tacos,Tacos,4,10.0,6.19,0,40.0,15.24,Cash,Beach
387,2024-05-10,20:54:00,CUSTOMER_123,VIP,Shrimp Tacos,Tacos,3,10.0,7.0,15,25.5,4.5,Transfer,Beach
388,2024-06-21,14:51:00,CUSTOMER_76,VIP,Chicken Sandwich,Main Dishes,1,8.89,4.89,0,8.89,4.0,Card,Mall
389,2024-04-17,15:13:00,CUSTOMER_953,New,Fish Tacos,Tacos,3,8.33,4.57,5,23.74,10.03,Card,Downtown
390,2025-01-11,11:04:00,CUSTOMER_269,New,Coffee,Drinks,1,2.78,1.41,15,2.36,0.95,Card,Mall
391,2024-06-20,17:16:00,CUSTOMER_323,Returning,Grilled Fish Fillet,Seafood,1,13.33,6.72,10,12.0,5.28,Transfer,Beach
392,2025-07-02,12:21:00,CUSTOMER_972,Returning,Lemonade,Drinks,2,3.33,1.71,20,5.33,1.91,Cash,Mall
393,2025-06-02,14:21:00,CUSTOMER_571,New,Pasta Alfredo,Main Dishes,2,12.22,7.84,15,20.77,5.09,Cash,Mall
394,2025-02-20,14:03:00,CUSTOMER_320,VIP,Ice Cream,Desserts,3,3.89,1.9,15,9.92,4.22,Cash,Beach
395,2025-04-18,21:43:00,CUSTOMER_593,VIP,Mixed Tacos,Tacos,4,10.56,7.38,15,35.9,6.38,Transfer,Beach
396,2024-12-03,21:55:00,CUSTOMER_965,New,Mixed Tacos,Tacos,1,10.56,6.87,15,8.98,2.11,Card,Downtown
397,2025-05-07,18:56:00,CUSTOMER_774,New,Grilled Fish Fillet,Seafood,5,13.33,7.64,0,66.65,28.45,Cash,Mall
